,"('2hr', '4hr', '7hr')_STAT","('2hr', '4hr', '7hr')_LOG2FC","('2hr', '4hr', '7hr')_PVAL","('2hr', '4hr', '7hr')_ADJPVAL"
Q05519,-1.5704664016248888,0.6150384014859951,0.14199257056609124,0.32448121721420853
Q12888,-0.1807811062583489,0.032841496419363736,0.8586967939705744,0.9244133853458735
Q01130,1.5200940689291682,-1.1643909163390438,0.1567680705398054,0.34576372352507606
Q9UPU5,-0.23226792388280135,0.08383186363295181,0.8191041566285977,0.9064561733319971
P08670,0.8585638696374719,-0.43330444065206186,0.40593596375825236,0.6282578607798869
P62753,3.0177936751349197,-0.8051066184046956,0.008616885421563142,0.06571672857649961
Q68CZ2,1.9153998392516391,-0.5958243736847635,0.07494933281307355,0.22535676219865144
Q66K74,1.7424313461414813,-0.8148138627990669,0.10201876715774456,0.2719140265801704
P78346,-1.9419983471009359,0.5049944167575164,0.06914042828571815,0.21526874648745087
Q8N163,-1.9680906682626285,0.7091497776054174,0.07269248892544054,0.22229152410533268
O00264,-2.370586883931774,0.6065164321595455,0.029989490349705022,0.1427319352734081
J3KTL2,0.4483641189457125,-0.23790935543462366,0.6599612038729787,0.8068024042966397
O60832,-2.106943259792847,0.34878621916067853,0.0508094817845217,0.18290843790503694
P53985,-1.5718479644349095,0.6894808506297287,0.14525950084912856,0.32956725461468955
Q01826,1.2848864962930298,-0.6696368383860951,0.23021237645886158,0.4391626819332012
O00160,4.712224453772596,-2.129617075495326,0.0004507565766682305,0.012405604914390866
P19338,-1.3013899024891102,0.2809129900054197,0.2120634778439442,0.41818125070160955
Q15637,-0.3442268772087021,0.10965616366034636,0.7351399013221955,0.8476203233824222
J3QRS3,2.4256326673253783,-3.698603044392545,0.038167349886124885,0.16214719783836948
Q8NBJ5,-3.216463366306282,0.853577242262068,0.008746611059701155,0.06591196191417656
Q9Y385,2.138836536561889,-1.8125294765088291,0.06026194734229996,0.19867610764414517
Q14004,-1.4451011271805025,0.456516747297147,0.16718645954479533,0.36424290718680136
Q13185,-3.8780034794120164,1.0608019461910874,0.0012450447816940032,0.021300360724656863
O60524,-0.6368892967590027,0.3800735956687564,0.532744642662198,0.7299293480631415
Q9Y618,0.2720127702967586,-0.06674023869547874,0.7890775383130949,0.8897334421879143
O76021,0.821354634844774,-0.1318463845812201,0.4246704830906922,0.6435640719906722
Q96KC8,0.3111674042424092,-0.0745083608788435,0.7600270952696915,0.868406410299124
A0A1C7CYX1,2.1361687844134334,-0.3405458230657139,0.05505215211578453,0.19147259499610772
Q9UNL2,-1.8821001020368795,1.2010814677753776,0.0858616784833693,0.2459296039817772
Q92608,1.841539515756141,-0.7438531438368408,0.0848602993012986,0.2452811390763562
Q96JP5,0.3476559076884979,-0.08247745138453588,0.7323665575144103,0.8475101113466577
A0JLT2,0.4066448030292251,-0.13082435914812018,0.6893815703367936,0.8264744962560424
P35580,-0.34404695505009264,0.20590085810222458,0.7350927538806566,0.8476203233824222
Q68EM7,0.0639556167497375,-0.015317124201733368,0.9497941005765299,0.9744438942526474
Q8TCJ2,-1.0707774488158572,0.27403443092926594,0.30027890058910206,0.5294611255512579
Q8N122,3.0883015456212703,-1.7979924765656996,0.012297598996863255,0.07707307094073704
O75592,2.512418418307875,-0.7750468962686607,0.02550810930976093,0.12516769917115247
P05412,1.2748629177013324,-0.42905675728540027,0.22696423356994944,0.43801329222493296
P35611,1.5459767720294164,-0.44737047091675963,0.14369906555239942,0.3271996708441325
P13498,-0.04331273806363985,0.016469205699652933,0.9659707151414338,0.9783351402952442
Q10570,-2.653410397330243,1.0479316548540434,0.022638177791080096,0.11745874214552213
A6NIW2,0.8313196057272888,-0.14485655133323405,0.41740915940213486,0.6413106745183286
Q13501,3.7176065406536494,-0.6293685018666815,0.001966758209364453,0.024899158930553975
Q96EV2,-4.789934485920642,1.4108977075060611,0.00025097499824889934,0.008517285171635764
Q5T200,-0.7682866528042439,0.10040032087444617,0.4555138647428867,0.6643785170097863
Q13263,-0.49285536789013573,0.0989518235421687,0.6311588451969739,0.796806388629763
P08240,-0.4347932362654965,0.15399239510321272,0.670431559027949,0.8114401087279001
Q9H3N1,4.730252013915632,-2.8885362492147,0.00096709648165595,0.01800506096730048
Q9Y3L3,-3.1727370846881455,0.7210218962003718,0.005569773736721175,0.055962964688007995
Q8N7R7,1.784370522338056,-0.49872934657933654,0.0928350999041032,0.25661405344671323
Q9NRA8,0.05375477217663066,-0.025361930050341597,0.9577925569143453,0.9783351402952442
O75427,1.6492396057064762,-0.3710519578563609,0.12531187934283025,0.3027573268092044
P05455,0.48428783282412574,-0.11992354672441907,0.6348429046590867,0.796806388629763
Q69YN4,-0.19581958155183105,0.08134727767706229,0.8472514306859736,0.9226171518673154
Q8N2F6,0.9671683297095711,-0.27000403489121316,0.35103743551547684,0.5725399589932685
L7N2F9,-0.24886453277079967,0.0805213562033471,0.8069657010249649,0.8966899623488801
P08621,3.9816262156579345,-0.8929481301768687,0.001461484578011391,0.022147824113639917
P17812,-0.8161520081264788,0.3160656804022308,0.42580205461760656,0.6435640719906722
O14497,0.994094227383523,-0.1732975154982026,0.3365977851959948,0.5651628594935404
P16949,-1.4069889284631345,0.4187750176566878,0.17874172605430905,0.3809545878531233
Q9UKA4,1.3721942675181382,-0.8972480935821314,0.19791258798474096,0.4080738377665831
Q9HCG8,1.8434841023060582,-3.5032320749862573,0.09817546986887582,0.26403800637249064
A0A0A0MT22,0.6418294726792007,-0.16920688504019354,0.5310665681788082,0.729208541555717
P25098,1.762777380927033,-0.4746698720182114,0.10926238891024158,0.2814516812083634
P09651,1.7771235257909925,-0.6333566973899587,0.0950023097827671,0.2580964038304359
Q9H1A4,-0.8268924474665439,0.38773219090555777,0.4197670094599195,0.6433717118356636
E7ERS3,0.8157554494349226,-0.5023866590418589,0.42664524989405905,0.6435640719906722
A0A024R571,0.0666647110700838,-0.026754701197987174,0.9476534616467829,0.9744438942526474
Q13370,5.207525933403116,-1.998324635412089,0.0002556531094171872,0.008517285171635764
J3KMZ8,0.6964273018386894,-0.3118849667483481,0.4961235380981357,0.7016802622781213
Q8NC44,2.2301484905939075,-1.008421148333176,0.04484597782397539,0.1710090600155206
Q9NU22,-0.26759812583278525,0.1104263477023899,0.7941017587518151,0.8897334421879143
Q15942,1.228096421792763,-0.38474561340199065,0.2460927749174991,0.46059508852694575
P24928,1.3526330595030012,-0.31884430906673966,0.2037051977550893,0.4119661028082158
Q5T5H1,1.3976368298229802,-0.5584416850531149,0.18204066941461966,0.38668370382367195
Q9BTX1,-4.349909688125769,0.9163210078103139,0.0007796757039724218,0.017018438641880792
Q08945,0.9094443686782536,-0.6011991725337091,0.37685307971993787,0.5993668328209062
O14920,-0.24805439941688653,0.0473157021999695,0.807445937660129,0.8966899623488801
Q9P2D1,-4.9384392800161265,1.07122510908365,0.0003722532712617811,0.011220777176605115
P02545,1.1165465697953336,-0.3871915720087937,0.2839221565744032,0.5076913138745683
Q92538,2.2252602547074325,-0.6755414081786992,0.041902034388445177,0.16654765681801484
Q96QH2,0.0639259742282089,-0.03214603936567917,0.9498134008750134,0.9744438942526474
Q86TM6,-1.3470842112471055,0.8717226201546382,0.2055813374330644,0.4131205923654913
Q9HCK8,1.25955639627061,-0.29398399740476977,0.23033492954474377,0.4391626819332012
Q13435,5.374706902780041,-0.9075685755342147,8.711136617976263e-05,0.004992852358422046
O60711,-3.1890396379410957,1.4087495188882628,0.011468733009491937,0.07617348496526292
Q9NPH3,1.9335807102850848,-0.4222826486377176,0.0714307308453594,0.21949345934520634
P35579,-3.2101258515201065,1.1787160520871534,0.00601925918086036,0.0560322214924207
Q9BZF1,0.5229317000695396,-0.3302703930678039,0.6133328935875162,0.7923259625324444
Q9BQA1,2.3094047985913657,-0.3560125360673507,0.03545549426820027,0.1580516047307801
O75376,-0.21495787959879956,0.09967762156422744,0.8324130417260669,0.9163781833262614
Q9BXP5,1.7237543255321925,-0.9087949706262106,0.11683487817221457,0.2906472661726692
Q13129,-0.4786257133709239,0.215255607626184,0.6383038508064237,0.796806388629763
Q92844,-5.993142832067586,1.4360827200121917,0.00018379841422808772,0.008348829944624655
R4GN35,3.2050077572728775,-2.5226832351055934,0.010290657647535265,0.07487340564241175
Q9Y3Z3,-1.6888058486003974,0.3289374204907918,0.1099883684534339,0.28187302522681645
O75475,0.22790599454462726,-0.06758394371739218,0.8226234684999983,0.9087620515890034
Q6JBY9,-1.6802403840992632,0.37402827320511944,0.11181936044955477,0.28199862615365806
Q9NWH9,-2.2349891691286174,0.3983038852929941,0.03943696138990615,0.16429241835662858
P49959,2.365780361638062,-1.914338524036616,0.041223539201741134,0.16654765681801484
Q8NHM5,0.9357126799969859,-0.4048979481870516,0.36957625012278694,0.5922576362727193
Q9NSY1,2.064519294757042,-0.6316379922596451,0.055954950332105735,0.19249719326208115
Q7L2J0,3.4282595559520197,-1.1168115649186692,0.004560769708165697,0.04893164788591333
Q9BZZ5,-1.403137271233532,0.4181719223455258,0.18398246756981326,0.38776092133443335
O94826,1.4945009357524472,-0.30453988340399984,0.1563164372234042,0.34576372352507606
Q8WWM7,-0.6877882427024431,0.2669445575357474,0.5015808065766447,0.7016802622781213
P32519,0.7519570947354586,-0.21595071183395098,0.46310218749585297,0.667753268074886
Q6W2J9,-0.7694946048437001,0.28565102943001586,0.45216017496348526,0.661010140304587
Q96ST2,0.2678275376670918,-0.16687945848312014,0.792055754136157,0.8897334421879143
P22059,1.3213659980202699,-0.5497823461981706,0.21042370558803178,0.4164539542125963
P98171,1.5451993624783165,-1.3134143975726222,0.1533154307085494,0.34094093323158187
Q01518,-2.099198711004349,0.5129839451208664,0.05380522483127801,0.189215040656661
Q8WW12,1.193658699800247,-0.7292392909705607,0.2598563372690665,0.47816587642825314
Q53T59,0.8640838931000092,-0.5640047618535098,0.40449393222017205,0.6275604389592375
Q13427,-4.65345175376017,0.8059101316347366,0.0009504387126670649,0.01800506096730048
P21291,-0.500469861220415,0.3383701560960921,0.6279323868564839,0.796806388629763
O14874,-0.3646712631987623,0.1760225349369129,0.7229760232835023,0.8427364219882123
Q99698,4.632210360763717,-0.970031494058978,0.0003965760707386781,0.011410575126253783
Q7Z4Q2,1.0932020792966608,-0.406427581125405,0.29252247566282796,0.5201312558836239
Q53GL0,2.4425260252405327,-1.1801545169916308,0.034252372640685584,0.15377128994009912
Q01433,1.5873445391674963,-0.6192760814385696,0.14013096833322394,0.32255601074520274
Q86XL3,1.6135323492052813,-0.43223934347350945,0.13117253027699002,0.31215117167419054
Q14566,-0.10618807701055201,0.06299181004760745,0.9169796648784108,0.962136010418094
C9JFV4,0.16829475955875006,-0.05356627583833484,0.8690850308257569,0.930988587628509
Q9UGY1,1.158621894654549,-0.433284967331268,0.27116242357770587,0.48992351584760785
Q96QD9,-0.600825940033785,0.1690803099342033,0.5565566233209392,0.7432496678526468
P18754,-1.727749608346589,0.1086917930528597,0.10223623748195979,0.2719140265801704
Q9UJ70,0.4589340135472186,-0.11038100982938781,0.6546472797783647,0.8046441322324366
Q8NC51,0.8242691298106841,-0.2554586182868148,0.42700933686584885,0.6435640719906722
A2RUF3,-4.109823200868001,0.52102632428045,0.001041860591923769,0.018319382074659607
Q13443,3.849243935795184,-0.9381179751274871,0.0014145296869332183,0.022147824113639917
Q15366,1.0331274979519283,-0.6403421702112149,0.3178745837994271,0.543823274446047
P27824,-2.2809552686903847,1.0316181055860305,0.04288606233614642,0.16757331764679437
P42345,0.7874159347574644,-0.3435733209322043,0.44521721494122257,0.6553955705533879
Q9H4E7,0.7832583545510016,-0.17705067464522362,0.4462488008033336,0.6553955705533879
Q96T37,-0.3795250896203219,0.12655035442730989,0.7096026613980289,0.8364590031004698
A0A087WXI0,2.3300669992548904,-0.6325615527248196,0.032543798928916644,0.15036660381024988
P07948,-3.820702786515117,0.5170491987741246,0.0031872681719649987,0.036682559142797166
Q96JY6,1.3195881651502699,-0.40161077641731446,0.2055592919538247,0.4131205923654913
Q9BUQ8,-1.1294727410092322,0.5781693332975384,0.27438680738356264,0.4934285485050999
J3QR44,-0.8108536339338136,0.44927592040277764,0.4289383512707332,0.6444072394473108
G8JLB6,-2.068764851082255,0.42132990958797256,0.05780255614375566,0.1946224363776454
Q99973,-0.6695651339414606,0.16954159209449138,0.5123838113503236,0.7128328628236371
Q7Z5R6,2.2181331982286516,-0.4491553432687061,0.040457819293356415,0.16629740008243254
B1AKJ5,0.3762685451636544,-0.26491026540754237,0.711414995196326,0.837036602154785
P14317,0.2405000760780459,-0.14543074397865352,0.8133005199330137,0.901609858349558
D3DTX6,5.667724430754394,-1.446545557017692,6.79077386403106e-05,0.004776177617701846
Q04837,-1.6402544915173125,0.5357997327595152,0.12113994868119031,0.297215455485246
P08648,-0.9732771550154445,0.13580258877985285,0.3485816406101978,0.5718292278270151
Q96AE4,0.13530178540137286,-0.039636246341285375,0.8941348335271954,0.9464671398373155
Q15751,-1.7930434812138614,0.5172691285043536,0.0907822356022766,0.2520401541063206
Q4KMQ2,-1.045989763448869,0.1948114820768061,0.31089128674633165,0.5410430555485538
P51991,3.6333656230882667,-1.1616677502594022,0.003114004917194359,0.03650305764044499
O94804,3.1009531364295175,-1.4394522918076023,0.009081236035253296,0.0676284989448863
Q9UFW8,1.2229083374066052,-0.4646763543305341,0.23811134185933427,0.4497752196923688
O60256,-0.27819623554212614,0.08246411584489,0.7850826235327082,0.8897334421879143
Q9P2K8,-1.2720675206462213,0.31615896957492984,0.2263051148865153,0.43801329222493296
O43493,-0.9002890176792504,0.303286430777407,0.3843142007920485,0.6081772227534167
A0A024QZP7,1.625469593802468,-1.051246570607217,0.1354290028648315,0.31709817115972905
O60244,-3.248408005931227,0.7474188946013658,0.006894252977242563,0.062343744779922036
Q96SB4,-0.977169600349372,0.43326902852092086,0.348103487094256,0.5718292278270151
Q8N6T7,0.47975525714919404,-0.27508373700163946,0.638330967741493,0.796806388629763
P46013,-3.19549020313773,0.6180726003444059,0.007010921744624031,0.06250582344150721
Q5VSL9,0.002882615058167209,-0.0007467222607471236,0.9977486607830512,0.9993273770184675
Q99575,-0.9283167186413805,0.17925936030547707,0.36640994241140146,0.5914075241165441
Q9C0B5,2.734540718614326,-0.9594795057719139,0.019013675325702504,0.10199708882347192
Q96T23,-0.4286090204387864,0.11854838624779118,0.6736212564932795,0.813744762137874
Q9Y6D6,-0.6890526110500135,0.16184526904815666,0.5000916285470403,0.7016802622781213
Q12929,1.6535734655859,-0.5965199948818809,0.11864942485689808,0.29223768846076453
P30419,-0.5404460786703202,0.2061219852134588,0.5959103667052206,0.7827683372462243
Q9GZY6,1.8796217670304811,-1.3928632227945914,0.08751296102154407,0.24714062793312824
P46940,2.665212229411903,-1.0965709891773572,0.017698508030463272,0.09741874420246306
Q9BUJ2,1.4050516519050888,-0.48694038300182196,0.18438552499473054,0.38776092133443335
P21580,0.5363185101979302,-0.23124056290975892,0.6035037187488681,0.7860449670124146
P31749,0.5306420507767929,-0.22577405782795923,0.6034284017704373,0.7860449670124146
Q96K37,-1.0616025699735676,0.41994305074096827,0.30331977997874987,0.531859891209276
Q96FS4,-1.3501279432881383,0.5347575408114449,0.2006436263524142,0.40855483632887774
Q12873,1.4612373658445634,-1.2133064232868105,0.16750711250962147,0.36424290718680136
Q9UPT8,3.8526186556544006,-0.9799767137648692,0.0027567982648984924,0.03292553399397634
Q15007,0.3594252138037308,-0.22316001900024185,0.7239248205851677,0.8427364219882123
Q15424,2.116532037382984,-1.2975950230334046,0.06212320397147012,0.20206932636267508
Q8TBA6,0.9675765482621488,-0.6241279309004588,0.3496017554013504,0.5718292278270151
P33241,2.0785283577890326,-1.2072750530518752,0.06292177139134779,0.20321163923838342
A0A0B4J1S8,-0.9674979964757032,0.843280984574357,0.3598102719078937,0.5839997490197352
Q9H257,0.6872184952933942,-0.19626597142825863,0.5017397304121224,0.7016802622781213
Q02543,0.5400738192499133,-0.3579139781929084,0.5967062747056266,0.7827683372462243
P05771,0.3874101277966923,-0.09351536091483847,0.7048405407454672,0.8364473187523975
Q00839,0.20716251955102422,-0.09663222204925903,0.838551267291824,0.9199357923669405
Q9BYX4,0.9900662302739257,-1.6559892209578915,0.3471706102435461,0.5718292278270151
Q9UIQ6,0.09721596636692423,-0.030754241731899334,0.9237165110110891,0.9648721971452465
Q9NZN8,1.7148368233507165,-0.5140855743104467,0.10593739667126935,0.27664317768172786
H0YL70,-2.0727938323361434,0.5904748255140386,0.062248844614094224,0.20206932636267508
Q16658,0.10266633157343073,-0.057681978502488684,0.9194672778795744,0.962136010418094
Q93008,-0.07066456047171904,0.022354953332910377,0.9445884276390903,0.9744438942526474
Q96T58,1.1499352869379296,-0.2643688001702458,0.26643276257747206,0.4874333488772827
Q9Y2V2,2.895955995163372,-0.9677104680101967,0.012665721264996483,0.07860197608571347
Q8TDZ2,0.9912741778134442,-0.605512438687219,0.34523683109341097,0.5718292278270151
O75717,1.7974706431047438,-1.5003801270670793,0.10376856732206793,0.2725539548334813
P12314,-2.526435141016501,0.8419463865271097,0.027907590091010324,0.1338295797546177
Q08170,0.22147362225789272,-0.11879772373610553,0.8293527224528698,0.91459977929036
Q32Q12,1.3611463524061542,-0.49331118554017683,0.1924738413295652,0.3991655271793709
Q96BY6,2.8425328167157295,-0.8157688879735971,0.012005098648921497,0.07707307094073704
Q96PC5,1.6982886742185865,-0.5204778815559632,0.10937932634637819,0.2814516812083634
F5H5P2,-2.294045325620814,1.0347901608389176,0.04594890940495746,0.17229102473702873
Q9Y608,1.0548307066894247,-0.6953528498790531,0.31397840181811737,0.5430282195378915
A0A0A0MT60,-0.35689881335119816,0.13601390809738523,0.7255787519487767,0.8427364219882123
P49768,1.8676408478294546,-0.3418315956437248,0.07948263105317334,0.23408409162930857
I3L0E3,-2.825929056819514,0.44294615532105164,0.011659013030094683,0.07617348496526292
P49792,2.250390983360738,-0.5514214946578306,0.03810064779946961,0.16214719783836948
P17612,0.47216794223945585,-0.23479852438185755,0.643957349263445,0.796806388629763
Q5T1Z8,1.6165284069515962,-0.7130020198331304,0.1295204146469037,0.3093827263075096
O60749,1.7389700396717165,-1.020536515554949,0.10706294345463874,0.27774935740486195
P53396,-0.8854559979449831,0.12433673791953259,0.39208985707042276,0.6158632246292249
Q96KR1,-2.263947484454482,0.37891729246049843,0.03696330168551252,0.16084822418285402
A0A0G2JML1,-5.5146507044565425,1.2477461650789836,6.185485415681411e-05,0.004776177617701846
Q14699,-2.4913210745914816,0.6156455551305773,0.02336649472433095,0.11928218677823783
Q8ND56,2.0682656865214226,-0.7036418331231922,0.06021600432069305,0.19867610764414517
Q13283,0.7604955259505095,-0.39378366356573924,0.46177177666434877,0.667753268074886
A8K727,2.999833797412329,-2.6106336989124284,0.014267110888632932,0.08683731915869852
Q9UKM9,1.3739226852787436,-0.30063895894324966,0.19279740765809944,0.3991655271793709
O15116,0.8689904602547557,-0.6701852165644717,0.39741160914762674,0.6211396261492537
Q9NTI5,0.6118903261601736,-0.41945275463535614,0.5487489131214217,0.7371290620240246
Q96QR8,-0.8297971043324585,0.39158076371533923,0.42426450489102807,0.6435640719906722
Q9H4A3,1.5702247174169328,-0.5213184002932421,0.13575608907470232,0.31709817115972905
Q29RF7,-0.18463027881234953,0.12262495469031154,0.8561276484135383,0.9232177196691137
Q9Y2X3,-0.26889381252551436,0.08128921367039332,0.791341269427379,0.8897334421879143
P17096,1.907248346895539,-0.5223174277344629,0.0746362228954575,0.22535676219865144
Q14C86,7.730145043617282,-2.2691214846328034,3.674330422457268e-06,0.0007752837191384834
P05387,-1.6615465274533612,0.7566702334678976,0.11829927877614471,0.29223768846076453
Q49A26,-2.582197408788844,0.7063511560078264,0.023078801061912936,0.11877139083082022
P11388,-3.6788064735144075,0.8511018609893073,0.004981726468279311,0.052557214240346734
Q9UNX4,-3.268278321880753,0.6931730907158367,0.008138810378978394,0.06513671226181372
Q9H019,1.8200472257942497,-1.6681377383297618,0.09844071011675795,0.26403800637249064
Q92766,-0.49060851023067464,0.17649316370101165,0.6329868230564794,0.796806388629763
Q9NWB6,-0.6892841444920801,0.283431639118535,0.5021503298767598,0.7016802622781213
Q96ST3,-0.3584388684190695,0.13247988477817074,0.7247119939370863,0.8427364219882123
P49590,-2.2847099451862225,0.8141031483650512,0.03900082194149686,0.16429241835662858
Q9H1E3,-0.35365921360845753,0.11727553546452785,0.7283058696415473,0.8443546071119037
Q6PKG0,7.587866348459975,-1.1827014492712666,1.018698639844738e-06,0.0005101771023590573
Q5JRA6,4.427256158523571,-0.9388432252847674,0.0008808457241446377,0.01786731052835731
Q14980,0.44853654972364493,-0.26202843838583756,0.6603613692749544,0.8068024042966397
Q9H7D0,4.952801470423104,-1.216934264752113,0.0001846502673376701,0.008348829944624655
O60318,-1.1427815132376598,0.3300776122066691,0.2699839780634239,0.4896844072038606
O95071,2.8744328717864245,-2.082387102798358,0.018083102270625644,0.098677618425052
P52756,-0.0655837299184672,0.03839239213192869,0.9484934058449064,0.9744438942526474
P07910,-2.128821198490494,0.462075939625866,0.048651026251437364,0.1780409942613115
P07814,-2.51191714504338,0.4341264021456366,0.025207281702966423,0.12516769917115247
Q15311,2.075659404219689,-0.8068479717645174,0.06489702907111898,0.20778674758583435
E9PAU2,2.7445395029439057,-0.2775797850450914,0.016826790909074525,0.09510141647718012
Q8NFC6,0.8344842577050264,-0.1299252424566384,0.4159267947597278,0.6405879831700917
Q8WWQ0,1.2621100113391526,-0.599345429818168,0.23676955267784894,0.4488081230945852
Q9HC52,3.0825168628273953,-1.1182406097340087,0.011412339886581647,0.07617348496526292
V9GYM8,5.224792933106867,-0.8898130797060866,9.465122954354591e-05,0.004992852358422046
Q9Y2L5,0.3877023238724766,-0.22156781328055208,0.7035898363948088,0.8364473187523975
A0A087X256,1.3092713847404287,-0.4876204027548616,0.20866101122227484,0.41535352233867917
Q9H6F5,1.629229703505943,-0.36895736620545416,0.12170099535131434,0.29743911219066405
Q8WXI9,1.0480707198437127,-0.23688321445602023,0.3111211251495633,0.5410430555485538
Q5SRE5,-0.6181305743917188,0.3121660989473187,0.5464137487763567,0.7368791229109316
P53602,0.5035291247428834,-0.11941629327008418,0.6211417489589108,0.7959164516011954
Q96D71,0.9939732876255686,-0.23025407473043957,0.3353744509809332,0.5651628594935404
Q9H0J9,-0.8874282827089436,0.8435488696602729,0.4002476386963377,0.622498170257449
Q14678,3.0149949807013527,-1.1414708379682108,0.011660293797619719,0.07617348496526292
Q5VT52,2.0753545509815945,-0.4374651520208781,0.05547920583385707,0.1919034824744892
P29590,-1.322433327289221,0.379199212549316,0.20633666460665273,0.41332629334180754
Q13574,3.2378514028803327,-1.452794155475481,0.007594050806425021,0.06355304173175184
E9PRY8,-1.2308400443155476,0.5515649495634054,0.2368118690578064,0.4488081230945852
O95365,-1.479037142124282,0.28688943558929036,0.16802358435789258,0.36424290718680136
Q2M2I8,2.5515517616424117,-1.0974098065256155,0.024842816659200982,0.12516769917115247
Q15154,0.26743950722986265,-0.06748805026602689,0.7940492985126429,0.8897334421879143
O75995,2.191791996795373,-0.6259494608502059,0.04386712016998856,0.169054559913578
Q9BPX3,-1.7919730789466541,0.4654790314344148,0.0933274519893367,0.25685337873587016
Q13547,-2.8768239118425183,0.5107761150779608,0.017165071728868487,0.09615478233959072
Q9H1B7,-0.7550927988106458,0.24964976617119228,0.4630805808821442,0.667753268074886
Q9UPN7,-1.175075505924433,0.25089409328794443,0.2562000352913806,0.47558540275496747
Q05209,3.2572478582567395,-1.2743686346695786,0.008121784569132554,0.06513671226181372
Q9UHD8,1.982872814221031,-2.1410534687713167,0.0776999121333644,0.2320002093416022
P56181,1.6225802506452767,-0.5030882600418161,0.12437992181612056,0.3016570517609361
Q14498,-2.2368890088744107,0.7724216449514512,0.0461209079440582,0.17229102473702873
Q9UH99,1.0575200266624314,-0.2022314169273267,0.30922026405507563,0.5407083622841516
Q7Z417,-0.005197308457490793,0.0026009722333755203,0.9959142592052515,0.9990708812629543
Q8N9T8,-2.055473056357217,0.4658334268474045,0.05871427569230072,0.19664622493770562
Q15121,-2.4808178866021993,0.8947188675421616,0.025004127338509315,0.12516769917115247
Q9BU23,-0.8859895597211095,0.18697506405152264,0.3897967950395328,0.6137845056219509
Q12846,1.1596804418580906,-0.8882512611985589,0.26807758677953103,0.4890291424537267
Q14676,-3.8609096110337053,0.7934364259648126,0.0013899231371443856,0.022147824113639917
Q09472,-2.475818414692921,0.8039352677779312,0.03033901845080825,0.1433179005922509
P51397,-0.8859293722022842,0.5424872815293389,0.38933899219918033,0.6137845056219509
Q7Z333,1.1877872020092348,-0.40367454249413703,0.25808330788158906,0.47768050844750254
Q7LDG7,2.2685570716033423,-0.9482421056674719,0.03801045850940648,0.16214719783836948
Q14643,1.5675757565865946,-0.6931505401914748,0.13540778841656878,0.31709817115972905
O94776,0.047427627261551496,-0.024576911981014415,0.9627251671834285,0.9783351402952442
P51116,3.4690351999610103,-1.107266155429009,0.005783989940889767,0.0560322214924207
Q9BTA9,0.5270835461217508,-0.17050498151003923,0.6078092740445409,0.7884083411274475
O15173,-4.514348250836406,0.7267031205839383,0.0010114721939579495,0.01829319710786806
F1T0I1,-0.7844223044819546,0.2327152591718149,0.44359189833769985,0.6549680622445865
Q5UIP0,1.3592558448557055,-0.7294304677346457,0.20072757361497784,0.40855483632887774
Q9NR30,-1.2878099490845454,0.24622511038945216,0.2195375670447931,0.43023925677818586
Q9UPN9,-0.03202289043947052,0.015236215703607225,0.9748643214539716,0.9841931666353493
A0A075B7F8,-1.4562232702261062,0.5512579482118736,0.16525638208732457,0.3632197564627655
Q9UKX7,-2.3050670307871455,0.5387646941565418,0.036956389647061244,0.16084822418285402
P67809,1.0430235723977204,-0.4739033651943376,0.31648054540886744,0.543823274446047
P28290,1.031442248853191,-0.1854456119575607,0.3173536029062842,0.543823274446047
Q8NHZ8,0.44358079827532504,-0.15689473936919862,0.6642529371029178,0.8086002099733596
Q86SF2,-0.526385411366238,0.15205581977308524,0.6068486934716923,0.7884083411274475
Q5T5C0,1.8200928177191003,-1.1204419278271804,0.09545107518550525,0.25820739569412315
Q9Y6G9,0.4747544417728548,-0.1366249684212948,0.6430953364462102,0.796806388629763
Q9NRL2,-0.760650694399342,0.12054620427428286,0.45781539177448827,0.664672346314796
Q9H4L4,0.8631174844578633,-0.5797608689091542,0.4070695463517333,0.6284756654649931
P50750,2.785474699472062,-1.4676170027884574,0.018535877246608823,0.10028384869319133
Q8WYP5,-1.0671767430304395,0.21893083231872623,0.30187590727703584,0.5307984702954547
